Transcript,Label,translated_words,full_source_language
최신형 편집 라는 어떤 방법 으로 당일 바로 사형 시키 물건 라거든 그렇 때문 방법 통해서 정상 으로 어떻게 어떻게 돌아가 고객 께서 세요 근데 고객 하루 그래서 우회 방법 필요 방법 으로 확실 방법 기다리 습니다 정상 사용 방법 어떻게 냐면 고인 께서 금융 문제 해결 라고 그럴 경우 문제 해결 라고 해서 문자 습니까 사람 제출 습니다 무슨 더라 그래서 고객 께서 해결 대종상 에서 팀장 았었 빠졌 으니까 잘못 부분 아닙니까 그러면 통해서 잖아 중도 상환 수수료 또는 고객 신용 방법 거든요 저희 보내 드린 방법 고객 께서 으실 농협 고객 인데 다른 에서 자금 너무 급해 그러 니까 같이 예요 그러면 담당자 처리 한다고 전산 으로 천천히 올라 계약 기간 전부 처리 처럼 서류 작성 해서 등록 드릴 겁니다 그러면 평점 오늘 아가씨 거든요 그렇게 뒤쪽 에서 보증서 발급 대출 드릴 어요 으십니까 목적 점점 사냥 위해서 중간 하나 걸치 된단 입니다 고객 께서 진출 듯이 아니 다른 대출 하나 발생 시켜 자금 대한 부담 으셨 습니까 진행 도와 겁니다 대출 나온다며 지금 고객 경우 지금 신용 사이클 문제 저희 모든 어도 대출 부분 으시 대출 지금 모자라 도화동 해야 지만 대출 그게 문제 때문 54 거든요 때문 전화기 구요 과장 고맙,1,"In some way, the latest editing is an object that is executed on the same day, so how do you go back to normal?If the problem is solved, do you submit a text? What is it?I'm in a hurry. Then, I'm going to go up with the computer for the person in charge. I'll write it down like the processing period.It's like an entry, but you've got a different loan and you have to pay for the funds.",korean
거기 시간 어서 토트넘 그래서 토트넘 에서 손흥민 손흥민 유니폼 우리 오빤 첼시 유니폼 사고 그리고 토트넘 저지 그나마 축구팀 토트넘 제일 한단 그래서 축구 오빠 에서 요렇 근데 그게 진짜 거든 저지 색깔 진짜 토트넘 색깔 그래서 그거 학원 엄청 다녔었,0,"Tottenham, Son Heung -min, Son Heung -min Son Heung -min uniform in Tottenham, and Tottenham, and Tottenham.",korean
관심 으신 고요 상관없 계좌 사용 시간 그렇게 사장 부회장 면은 연체 아니 잖아 그런 상관 어요 그게 과장 하루 10 10 으로 군요 하나 들어가 바로 빨리 온다고 주일 까지 매일 매일 들어가 고요 주일 지나 다음 부터 저희 선물 드려요 그러면은 과거 일시불 드렸 그러 니까 연락 계시 더라구요 그래서 처음 매일 매일 들어가 주일 경과 다음 라고 해서 들어가 경과 면은 저희 최근 개월 까지 인데 진행 둘째 셋째 그렇게 나와 순차 으로 처음 부터 드리 세요 사장 들여서 최근 나오 니까 드리 고요 국민 기업 농협 제외 사장 우리 으면 세요 라고 지금 까지 사용 건가 계속 사용 건가요 사장 오늘 상관 연락처 보내 신명 기사 계속 아니 계속 다른 거기 빠지 나가 입출금 내역 우리 우체국 경우 체크카드 사용 고요 우리 말씀 따라 우리 체크카드 사용 과장 야지 우리 사장 체크카드 외근 나와 다고 다고 으셨어요 우리 사용 얼마나 어요 통장 우리 얼마나 아마 혜지 돼서 발급 으셔야 신규영 휴면 계좌 으니까 카드 발급 으시 거나 만약 휴면 계좌 에서 다고 면은 발급 으시 만약 에서 면은 그렇게 여행 셔서 신규 다른 하나 발급 으시 하나 다고 우체국 하남 진행 셔도 고요 우리 아무 으시 신규 발급 으시 세요 사장 카드 어야 돼요 사장 사용 우리 때문 출금 한도 600 사장 근데 사용 오랫동안 그게 한도 60 으로 지루 사장 입출금 한도 입출금 한도 기본 한도 600 으로 올려 라고 말씀 셔야 돼요 600 기본 올려 라고 사용 다가 카드 만들 한도 요즘 준다는 사용 면은 기본 한다고 얼마나 그래서 그리고 다시 사용 정상 으로 기본 600 으로 올려 라고 말씀 올려 세요 만약 줘야 돼서 다시 발급 아야 됩니다 면은 에서 신규 발급 으셔서 계시 지금 에서 통장 발급 아요 어서 우리 통장 발급 어요 사장 카드 그러면은 다른 나오 돼요 오늘 마다 차이 일반 신용 불량자 아니 셔도 사장 통장 발급 요즘 경우 어요 셔야죠 그건 어떻 어요 체크카드 발급 계속 연락 세요 사장 그게 제일 빨라요 아니면은 그냥 우체국 으시 우체국 으로 그냥 진행 세요 잠깐 아니 우체국 에서 보내 사장 께서 신규 발급 으셔서 다른 편한 대로 십시오 사장 신경 요즘 우체국 경우 아무 상관 어요 사장 국민 기업 농협 우체국 아까 말씀 드린 대로 확인 만약 우리 아니 다른 신규 발급 무조건 기본 한다고 600 으로 어요 사장 출금 한도 한도 아니 고요 출금 한도 600 잖아 우리 경우 사용 습니까 한도 엄마 10 으로 줄어들 예요 올리 만약 신규 발급 상관 구요 카드 발급 으시 연락 세요 월요일 연락 셔서 주말 예요 과장 금요일 통화 죄송 조재훈 고요 오늘 오후 진행 혹시 변동 사항 으신지 저희 오늘 마감 니까는 확인 연락 드렸 습니다 그렇 어디 어디 그렇 지요 통장 카드 재발 으셔야 혹시 사용 농협 계좌 자동 설정 거나 자금 들어온다고 하나 빠져나가 으세요 그러 어떻게 진행 신다면 우리 하고 외환은행 계좌 발급 으시 면서 통장 카드 발급 으시 만약 계좌 살려서 사람 으면은 굳이 필요 으면 제발 그만 으시 우리 지금 통장 카드 으신 상황 통장 오늘 혹시 통장 나요 우리 하고 어요 으시 체크카드 발급 라고 출한 최대 600 으로 600 으로 카드 발급 라고 돼요 인출 한도 어서 우리 고객 자금 천만 더라 카드 해서 자동 기기 CD 100 하루 최대 인출 한도 예요 신용 등급 부분 누가 니까 오늘 누구 나가 셔도 최대 출한 라고 신용카드 그런 기능 아니 때문 출근 말씀 드리 때문 부분 전혀 무관 합니다 사용 조금 사용 위해서 설정 카드 셔야 돼요 그렇 따로 신청 그러 아니 에요 그냥 얘기 돼요 네네 네네 그렇게 최소 진행 진행 계좌 짜리 잖아요 최대한 만들 고요 우리 하고 우리 먼저 셔서 우리 외환은행 하루 발급 같이 거든요 습니다 그러면은 우리 면은 군데 그냥 그러 면은 우리 군데 된다 면은 지금 사무실 농협 우체국 계좌 제일 정리 잖아요 군데 정리 사업 진행 고요 자동 체가 많이 설정 나요 아니 라니까 일단 지금 전화 지금 나갈 금액 나요 금액 어느 정도 25 그러 지금 현재 20 인데 추석 연휴 나갈 금요일 나가 25 나가 상관 으세요 어차피 금액 신경 셔도 그러니까 얼마나 으세요 날짜 확인 아요 따로 준비 고요 만약 나갈 으면 그만큼 계좌 잔금 아니 면은 저희 자금 에서 빠져 나가 제외 드리 잖아요 그렇 그니까 어떻게 드릴게요 군데 방문 어요 군데 발급 무조건 겁니다 군데 군데 고요 불편 으시 따로 정리 필요 으니까 계좌 까지 진행 그대로 602 저희 진행 금액 때문 우체국 저희 에서 대납 처리 드리 얼마 저거 드린다고 불편 다고 우리 한두 군데 어서 우리 군데 계좌 제발 그래야 다른 어요 우체국 우리 셔서 진행 셔야 겁니다 따르 잖아요 우체국 진행 돼요 그대로 자동 걸려 상태 에서 그래서 저희 많이 자금 빠져나간다 그런 부분 으시 임대 차장 드리 됩니까 그러 우체국 계좌 잔금 기능 려면 재료 만들 셔야 자금 상황 에서 입출금 카드 으면 잖아요 그렇 농협 계좌 불편 고요 그쪽 으로 출근 그런 농협 조심 고요 그러 세요 사용 우체국 계좌 경우 기본 으로 입금 출근 당분간 사용 마시 농협 으로 사용 아니 아니 그렇게 필요 다고요 우체국 지금 현재 부분 소식 많이 걸려 잖아요 부분 그냥 진행 돼요 따로 준비 마시 25 25 얼마 나가 신다 면서 부분 과정 에서 자동 체설 으면 저희 자동 으로 결제 아니 에요 그러면 임대료 지불 드릴 자기 그만큼 차감 드리 습니까 그렇게 정리 니까 일단 면은 고요 근데 우리 만약 나머지 제발 된다 그러면은 최소 진행 계좌 조건 니까 상황 우체국 계좌 끼워서 같이 셔야 고요 필요 습니다 우체국 계좌 부쳐 니까 습니다 궁금 사항 으시 전화 고요 볼일 진행 준비 방문 다시 전화 한번 남겨 십시오 준비 방문 면은 시간 비워 기다릴 으니까 습니다 감사,1,"I don't care about your account.That's why I contacted you every day, so it's going to go to the next day, so it's until the last month.So far, I'm going to use it? President Today's Corruption Contacts Send the Correlation Contact Knight Knight Kname.How much do you use it. How much you can be issued a new Young -young dormant account.You have to be a new issuer.How do you use the noodles so how much so, and how much you use it to say to the default 600 by normal use.It's coming out every day, even if you are a bad guy, even if you are not a bad person, you have to get the president's bank account these days.As you can see, the president of the president, the president of the president's agricultural cooperative post office.Mom 10 is reduced.If you have to recurring the card, if you are using the Nonghyup account automatically set up or come in, you can get out of the money. How do you proceed?I'm going to be a bank account today.No matter who goes out, it's the biggest credit card. I'm not going to work because I'm not going to work.We're going to take it first and it's like an issue of our foreign exchange bank.The amount to go out now, the amount is some amount 25 I am now 20, but I don't care about the Chuseok holiday.You're going to give you how to do it, so I'll visit you.So that's another post office, we'll have to proceed with the post office. The post office proceeds.It's inconvenient.If you are automatically installed in the part of the part of the part, we will not make a payment automatically.I need a post office account. I'm curious about the call.",korean
에선 아예 나가 에이 밖에 으로 아예 나간대 협상 방식 에서 여러 주제 더라고 그치 그게 만만 니까 어떻 그런 여러 방법 지만 협상 얘기 먼저 선수 얘기 되게 편하 그런 부분 주도 나가 부분 어서 그냥 주인 그냥 그냥 당한다고 보통 얘기,0,"In the case of Nagaya, it's a lot of a topic in the negotiations between the negotiations, but it's a lot of such a way, but it's easy to talk about the negotiations.",korean
아니 저번 할머니 생신 질른 그래서 진짜 망했 심정 으로 한테 그래서 역시 사람 착한 해야 생각 보조 배터리 잃어버렸 거든 8800 버스 에서 그래서 줘야 그래서 육만 거기 날렸,0,"No last time my grandmother's birthday so, so I was really ruined, so I lost a good idea to be good.",korean
출석 라고 그래 근데 출석 오전 너무 귀찮 할까 고민 무고 다고 약간 으로 오빠 통해서 들어온 너무 으면 무조건 출석 할라 어떤 다른 사람 한테 약간 다른 아저씨 한테 전화 한테,0,It's an attendance.,korean
말씀 세요 서울 중앙 지방 검찰청 고요 첨단 범죄 수사 민혁 예정 입니다 메모 나요 계속 진행 해도 괜찮 니까 진동 으로 해서 여쭤 김정일 주범 으로 인한 군인 범죄 다른 당시 현장 신용카드 통장 보안 카드 앞서 지금 하나님 발견 연락 드린 예요 지금 본인 사용 금융 에서 말씀 드린 아니 불법 발견 통장 통장 농협 하나님 그렇게 말씀 드리 예요 혹시 으세요 처음 드신 습니다 일단 본인 전화 드리 앞서 대해서 조사 어요 금전 거래 내역 라든지 통화 내역 그런 전혀 찾아볼 더라고 다른 처럼 등장 피해자 그렇게 생각 연락 드린 니까 너무 긴장 마시 그냥 솔직 말씀 신다 모르 모르 신다 그렇게 젠틀맨 됩니다 직접 본인 확인 부탁 다시 전화 할게요 1990 김동일 전혀 모른다 습니다 통장 결제 날짜 확인 해서 말씀 드릴게요 아쉽 아신다 모르 모르 신다 그렇게 십시오 아직 날짜 13 지역 경기도 광명시 철산동 철산 지점 에서 혹시 지인 연고지 으시 다는 그런 습니다 일단 앞서 말씀 드린 농협 하나 통장 불법 현장 에서 발견 외상값 동결 처리 시켜 단어 무슨 인지 몰라 설명 드릴게요 글자 면은 통장 방법 자금 들어가 어요 그래서 불법 자금 일단 김동률 사용 어서 저희 부정직 거래 정지 시켜 놨다 마시 본인 께서 신다면 통장 저희 페이지 시키 니까 보여 드릴 지만 그건 피해자 일정 드셔야지 많이 보여 드릴 으시 면은 저희 저희 에서 아서 페이지 시켜 드릴 니까 대해서 따로 걱정 필요 어요 지금 부터 들어갈 건데 일단 대해서 설명 드릴게요 저희 당신 교육 발견 본인 사용 인권 아니 김동률 불법 통장 으로 간주 저희 결제 해서 여쭤 예요 말씀 드린 농협 하나 통장 제외 본인 께서 언주 사용 군인 권지 키미 어느 금융 국민은행 하나 사용 겁니까 농협 국민 농협 국민 그러 면은 아파 고봉 다른 물건 발견 본인 430 저희 동결 처리 우선 으로 시켜 괜찮 습니까 아침 계셨 습니까 나머지 어서 습니다 그럼 농협 저금통장 어느 정도 계산 사용 적금 입니까 그리고 일반 통장 입출금 통장 그런 사용 통장 으십니까 으신 운동장 에서 으십니까 습니다 예금 주택 청약 마이너스 통장 통장 그런,1,"Please tell me the Seoul Central District Prosecutors' Office Goyo High School High School Investigation Minhyuk.I mentioned Illegal discovery, I will tell you that.I'm honest. I don't know. I don't know. I'll call you myself. I don't know about 1990 Kim Dong -il I don't know at all. I'll check the bank account payment date. I don't know. I don't know.I mentioned earlier I will explain what the word is discovered in the illegal site of the Nonghyup, I will explain what the word is.I will show you the page, but I have to have a lot of victims.I asked for our payment.The rest is the rest, then, how much calculated by the Nonghyup Bank Bank?",korean
작년 고등학교 끝나 편의점 구했 신입 인데 사장 한테 다른 사람 많이 자기 진짜 다고 엄청 적극 어필 자기 진짜 청소 되게 열심히 정리 정돈 되게 그리고 배우 빨라 포스 금방 배우 되게 다고 그래 그랬 사장 처음 되게 떨떠름 왜냐면은 신입,0,"Last year, I got a convenience store at the end of the high school, but I was a new recruit, but I was really a lot of others and very active.",korean
근데 그게 어느 학교 시행 냐면 우리 학교 단국 지대 인천대 그리고 성결 안양 그리고 근데 여기 단국 대나 지대 한국 항공대 근데 인대 양대 엄청 잖아 우리 학교 그냥 어중간 정도 근데 지금 그걸 시행 우리 학교 너무 반대 그니까 양대,0,"But what kind of school is that school is the Dankook University Incheon University and Holiness Anyang, but here, Dankook or the Korea Aviation University.",korean
아니 아닙니다 발생 사건 조사 확인 연락 드린 고요 사건 입니다 타인 명의 동안 부분 아니 메뉴 사용 부분 입니다 네네 그렇 때문 지금 확인 해야 부분 어서 연락 드린 건데 통화 서울 중앙지 입니다 최봉기 고요 메모,1,"No No, the case I confirmed the case. This is the case of the other person's name.",korean
우리 약간 그런 교수 거든 근데 교수 저번 학기 근데 그게 필수 그것 심지어 필수 그건데 수강 신청 망해서 어쩔 없이 필수 그때 아니 따로 학년 들어야 니까 까지 필수 전공 까지 들으면은 진짜 망하 그래 그냥 그냥 해야겠다 어디 고선 그냥 거든 주워,0,"It's a little like a professor, but the professor's last semester, but that's a must, it's essential, but it's a must, but it's essential to apply for the course.",korean
농협 하나 통장 여기 피해 자분 확인 통장 대해서 굉장히 거래처 방문 고서 통장 여보 많이 으시 에서 결정 공부 다고 습니다 일단 국민은행 에서 으로 얘기 카드 증권 아무래도 사건 단체 에서 직원 많이 열받 으시 사업자 등록증 면서 다른 친구 인터넷 뱅킹 으로 지속 으로 사건 라고,1,"Nonghyup Hana Bank Here, I have a lot of visits to the account book.",korean
군지 몰라 일단 그게 제일 어려운 구글 지도 구글 지도 간단 일본 그럼 거기 출구 엄청 여섯 진짜 근데 그럼 거기 군지 그걸 지하철 에서 들어가 든가 아님 지하철 에서 들어가 든가 그래야 잖아 근데 모르 니까 어디 출구 나갔 모르,0,"It's the hardest Google map, Google Maps, the most difficult Google map.",korean
본인 정태준 사람 아시 드리 정체 입니다 다시 사람 정확 설명 드릴게요 전라도 광주 에서 태어났 구요 전라도 광주 출신 고등학교 사회생활 까지 경기 에서 활동 사람 올해 40 남성 농협 사람 전혀 모르 예요 왜냐하면 검찰 에서 으라는 2006 어요 과정 에서 정책 친구 라도 농협 하나 계좌 기계 통장 라고 사실 인가요 계좌 번호 만들 지역 확인 니까 2016 17 경기도 광명시 철산동 에서 각각 신규 농협 하나님 혼자 인데 보낸,1,"I know about the person Jung Tae -joon. I'm born in Gwangju, Jeolla -do.Is it true that it is a bank account account.",korean
우리 연락 문제 많이 싸우 우리 상황 바꼈 왜냐면 니까 인제 그냥 조금 라도 30 에서 시간 시간 정도 라도 얘길 그냥 근데 일과 모든 일과 시간 10 거든 그럼 10 부터 정말 자요 안녕 그냥 그대로 그거 때문 싸운,0,"We have a lot of contact with us and we have changed our situation because we just talk about 30 to time, but just talk about work, everything and time.",korean
